Price,Neighborhood,Floor,Square Area,Bedrooms,Bathrooms,Security,Airconditioning,Parking,Balcony,Pets Allowed,Furnishing,Rating,ReviewsCount,school,hospital,shopping_mall,supermarket,church,park,gym,restaurant,bank,pharmacy,police,subway_station,train_station,university,transit_station,bus_station,Swimming pool,Multi-Purpose Hall,Function Rooms,Gym,Study Hall,Concierge,Jogging Trail,Play Room,Storage Space,occupancy
61500,3,17.0,60.0,1,1,1.0,0.0,1,1,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0
50000,3,33.0,60.0,1,1,1.0,0.0,0,0,0,0,4.3,23.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0
25000,0,15.0,42.0,1,1,0.0,0.0,0,0,0,0,5.0,2.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
40000,7,15.0,45.0,2,2,1.0,0.0,0,0,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0
28000,9,30.0,30.0,1,1,1.0,1.0,1,0,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0
35000,4,8.0,73.0,2,2,1.0,1.0,1,0,1,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0
19000,14,22.0,43.5,0,1,1.0,0.0,0,0,0,2,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0
55000,4,21.0,87.0,2,2,1.0,1.0,1,0,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0
22000,0,8.0,41.0,1,1,1.0,0.0,0,1,0,1,4.3,65.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0
20000,7,9.0,21.0,0,1,1.0,0.0,0,0,0,0,3.9,87.0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0
20000,9,33.0,36.0,1,1,1.0,0.0,0,1,0,2,4.1,83.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1
16000,0,29.0,25.0,0,1,1.0,0.0,0,0,0,0,4.4,4116.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1
25000,3,29.0,32.0,0,1,1.0,0.0,0,0,0,0,4.4,44.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0
18000,9,10.0,23.0,0,1,1.0,1.0,0,0,0,0,4.7,26.0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0
33000,9,7.0,47.96,2,1,0.0,0.0,0,0,0,2,4.0,23.0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
53000,0,40.0,81.5,3,2,1.0,0.0,1,1,0,0,4.7,185.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1
35000,6,1.0,40.0,2,1,1.0,0.0,1,1,0,1,4.3,375.0,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1
23000,4,15.0,28.0,1,1,1.0,0.0,0,0,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0
20000,4,32.0,38.0,1,1,1.0,1.0,0,0,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
23000,4,31.0,33.0,0,1,1.0,1.0,1,0,0,0,4.4,120.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
27000,9,24.0,23.0,1,1,1.0,0.0,0,1,0,0,4.6,16.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0
15000,10,15.0,20.0,0,1,1.0,0.0,0,0,0,0,4.2,85.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1
22000,9,29.0,26.4,1,1,1.0,0.0,0,1,0,0,4.3,86.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1
18000,4,28.0,36.5,0,0,1.0,0.0,0,0,0,0,4.6,1872.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1
45000,8,36.0,72.9,2,2,1.0,1.0,0,0,1,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0
75000,3,15.0,88.0,2,2,1.0,0.0,1,0,0,0,4.3070110701107005,66.5,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0
22000,7,14.0,22.0,0,1,1.0,0.0,0,0,0,0,4.2,19.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0
50000,9,12.0,82.0,3,2,1.0,0.0,1,1,0,0,4.5,75.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0
40000,7,12.0,49.0,1,1,1.0,1.0,1,1,0,0,4.4,37.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0
88000,4,32.0,228.0,3,5,1.0,1.0,1,0,0,1,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0
22000,4,35.0,29.0,0,1,1.0,1.0,1,0,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0
26000,0,40.0,56.0,2,1,1.0,0.0,0,1,1,2,4.7,185.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,1
12500,0,3.0,25.0,0,1,0.0,1.0,0,0,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
15000,0,7.0,22.0,0,1,1.0,0.0,0,0,0,1,5.0,6.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
15000,10,3.0,24.0,1,1,1.0,0.0,0,0,0,0,5.0,1.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0
18000,9,15.0,26.0,0,1,0.0,0.0,0,0,0,1,4.0,23.0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
36000,9,15.0,44.0,1,1,1.0,1.0,1,0,0,0,4.0,23.0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0
30000,3,35.0,32.0,0,1,1.0,1.0,0,0,0,0,4.3070110701107005,66.5,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0
30000,9,15.0,54.0,2,1,1.0,1.0,0,1,1,0,4.5,117.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1
23000,3,23.0,32.0,0,1,1.0,1.0,0,0,0,0,4.4,44.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0
25000,9,7.0,36.0,1,1,1.0,1.0,0,0,0,0,4.5,152.0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1
18000,0,10.0,22.0,0,1,1.0,0.0,0,0,0,1,5.0,6.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
16000,7,37.0,23.0,0,1,1.0,0.0,0,0,0,0,4.3,396.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1
23000,9,9.0,35.0,1,1,1.0,0.0,0,0,0,1,4.5,152.0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1
25000,2,5.0,36.0,1,1,1.0,0.0,0,1,0,0,4.3,192.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1
33000,8,7.0,64.0,2,2,0.0,0.0,0,0,0,1,4.6,91.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
18000,9,14.0,22.4,0,1,1.0,1.0,0,0,0,0,4.3070110701107005,66.5,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0
25500,9,15.0,41.5,1,1,1.0,1.0,1,1,0,0,4.5,75.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0
50000,9,15.0,70.0,2,2,1.0,1.0,0,1,0,0,4.5,75.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0
35000,9,27.0,37.0,1,1,1.0,0.0,0,0,0,0,4.5,152.0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1
35000,9,15.0,37.54,1,1,1.0,1.0,1,1,0,0,3.5,2.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0
15000,9,20.0,22.0,0,1,1.0,0.0,0,0,0,1,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0
75000,14,38.0,85.0,3,3,0.0,0.0,0,0,0,0,4.8,16.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
18000,0,24.0,28.0,0,1,1.0,0.0,0,1,0,0,5.0,2.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
17000,2,1.0,33.0,0,1,1.0,0.0,0,0,1,1,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0
25000,0,29.0,56.0,1,1,1.0,0.0,0,1,1,2,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0
50000,0,6.0,69.5,2,3,1.0,1.0,0,1,1,0,4.3070110701107005,66.5,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0
26000,7,28.0,27.0,0,1,1.0,0.0,1,0,0,0,4.4,37.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0
45000,15,15.0,150.0,3,2,1.0,1.0,1,1,1,1,5.0,3.0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
17000,14,21.0,27.0,1,1,1.0,0.0,0,0,0,1,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0
45000,0,23.0,68.0,2,3,1.0,0.0,0,1,0,0,4.3070110701107005,66.5,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0
30000,9,10.0,35.0,1,1,1.0,0.0,0,0,0,0,4.5,152.0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1
42000,8,10.0,68.0,1,1,1.0,0.0,1,1,1,1,4.5,33.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0
36000,9,24.0,43.0,1,1,1.0,0.0,0,0,0,0,4.0,23.0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0
27000,9,9.0,35.0,1,1,1.0,0.0,0,0,0,0,4.5,152.0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1
75000,7,15.0,96.0,3,2,1.0,0.0,1,1,1,2,4.4,37.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0
20000,4,11.0,37.0,1,1,1.0,1.0,0,1,0,0,4.4,11.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0
40000,4,29.0,77.0,3,2,1.0,0.0,1,0,1,0,4.6,1872.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1
18000,0,22.0,27.5,1,1,1.0,0.0,1,1,0,2,4.7,185.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1
40000,0,9.0,39.0,1,1,0.0,0.0,0,0,1,0,4.1,31.0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
16000,0,29.0,19.0,0,1,1.0,0.0,0,0,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0
80000,4,33.0,138.0,3,3,1.0,1.0,1,0,1,0,4.1,43.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0
18000,0,20.0,22.5,0,1,1.0,0.0,0,0,0,2,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0
20000,0,4.0,43.0,1,1,1.0,0.0,0,1,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0
15000,10,5.0,24.0,1,1,1.0,0.0,0,0,0,0,4.4,14925.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1
15000,0,15.0,21.0,0,1,1.0,1.0,0,0,0,0,4.2,60.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0
35000,14,27.0,57.0,2,1,1.0,0.0,1,1,1,2,4.8,16.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0
35000,9,6.0,56.0,2,1,1.0,1.0,1,1,0,0,4.5,117.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
25000,3,23.0,38.0,1,1,1.0,0.0,1,0,1,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0
70000,3,20.0,88.0,2,3,1.0,0.0,0,1,0,1,3.8,17.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0
18000,10,28.0,21.92,0,1,1.0,0.0,0,1,0,0,4.3,32.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0
30000,0,23.0,45.0,1,2,1.0,1.0,0,0,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0
18000,10,3.0,28.69,2,1,1.0,0.0,0,0,0,0,4.3070110701107005,66.5,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0
60000,4,17.0,65.0,1,2,1.0,0.0,0,1,0,0,4.4,165.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1
18000,9,31.0,36.0,1,1,1.0,0.0,1,1,1,0,4.5,117.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1
20000,15,3.0,47.0,0,1,0.0,0.0,0,1,0,2,4.4,297.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
35000,9,15.0,45.0,2,1,1.0,0.0,0,0,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0
37500,0,14.0,53.0,2,1,1.0,0.0,0,1,0,0,4.7,185.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1
19000,5,9.0,27.04,1,1,1.0,0.0,0,1,1,1,5.0,2.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0
22000,0,15.0,22.5,0,1,1.0,0.0,0,0,0,1,4.3070110701107005,66.5,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0
15000,7,28.0,28.0,1,1,1.0,0.0,0,0,0,2,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
42000,8,10.0,68.0,1,1,1.0,0.0,1,0,1,1,4.5,33.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0
15000,9,26.0,24.0,1,1,1.0,0.0,0,0,0,0,4.0,3.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0
10000,10,2.0,23.0,1,1,1.0,0.0,0,0,1,1,4.2,37.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0
25000,9,21.0,40.0,1,1,1.0,1.0,0,1,0,2,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0
20000,0,21.0,28.0,0,1,1.0,0.0,0,1,0,0,4.2,26.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0
22000,0,15.0,22.5,0,1,1.0,0.0,0,0,0,1,4.3070110701107005,66.5,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0
15000,9,14.0,22.0,0,1,1.0,0.0,0,0,0,1,5.0,2.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0
32000,4,11.0,41.0,1,1,1.0,0.0,0,0,0,0,4.6,194.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1
23000,9,23.0,23.0,0,1,1.0,0.0,0,0,0,0,4.5,152.0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1
22000,0,15.0,22.2,0,1,1.0,0.0,0,0,0,1,4.3070110701107005,66.5,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0
54000,0,15.0,81.5,3,2,1.0,0.0,1,1,0,0,4.7,185.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1
35000,0,24.0,38.0,1,1,1.0,0.0,0,1,1,0,4.3,65.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0
18000,9,24.0,22.0,0,1,1.0,0.0,0,0,0,0,4.0,136.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0
22000,0,32.0,27.5,1,1,1.0,0.0,0,1,0,0,4.7,185.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1
18000,7,11.0,25.0,1,1,1.0,0.0,0,0,0,0,4.3,396.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1
16000,7,8.0,21.0,0,1,0.0,0.0,0,0,0,0,4.3,396.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
20000,14,2.0,28.58,0,1,0.0,0.0,0,0,0,2,4.2,185.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
13500,2,5.0,20.0,0,1,1.0,0.0,0,1,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0
19000,7,15.0,22.0,0,1,1.0,1.0,0,0,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0
35000,9,15.0,35.0,1,1,1.0,1.0,0,0,0,0,4.0,23.0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
27000,4,18.0,40.5,1,1,1.0,1.0,0,0,0,0,4.4,8.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
28000,3,15.0,32.0,0,1,1.0,1.0,0,0,0,0,4.4,44.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
35000,7,15.0,49.0,1,1,1.0,1.0,1,1,0,0,4.4,37.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0
25000,4,31.0,37.0,0,1,1.0,1.0,1,0,0,0,4.4,120.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
45000,15,15.0,220.0,3,2,1.0,1.0,1,0,0,1,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0
55000,4,15.0,67.0,1,1,1.0,1.0,0,0,0,0,4.4,165.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
37000,15,15.0,43.9,1,1,1.0,1.0,1,1,0,0,4.5,44.0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0
100000,15,15.0,220.0,4,4,1.0,0.0,1,0,1,2,4.3070110701107005,66.5,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30000,4,15.0,50.0,2,1,1.0,1.0,0,0,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
21000,9,15.0,23.1,0,1,1.0,1.0,0,0,0,0,4.0,23.0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
130000,4,15.0,90.0,2,1,1.0,1.0,0,0,0,0,4.1,36.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0
13000,10,6.0,18.15,0,1,1.0,0.0,0,0,0,0,4.2,85.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1
170000,15,15.0,400.0,3,3,1.0,1.0,1,1,0,2,4.3070110701107005,66.5,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0
27500,8,15.0,49.0,1,1,1.0,1.0,0,0,0,0,4.2,39.0,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0
23000,4,15.0,54.0,1,1,1.0,1.0,0,0,0,0,4.0,3.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0
27000,4,15.0,43.0,1,1,1.0,1.0,0,0,0,0,3.6,20.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
28000,6,15.0,36.0,1,1,1.0,1.0,0,0,0,0,4.3,375.0,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1
85000,4,15.0,108.0,4,3,1.0,1.0,0,0,0,0,4.6,1872.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
26000,7,15.0,26.0,0,1,1.0,1.0,0,0,0,0,4.5,17.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0
22000,4,15.0,36.0,1,1,1.0,1.0,0,0,0,0,4.5,84.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
15000,14,25.0,22.0,0,1,1.0,0.0,0,0,0,1,4.1,254.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1
55000,4,15.0,55.0,1,1,1.0,1.0,0,0,0,0,4.1,36.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0
23000,0,12.0,26.0,1,1,1.0,1.0,0,0,0,0,4.7,185.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
25000,2,15.0,31.5,1,1,1.0,1.0,0,1,0,0,4.6,72.0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0
35000,14,8.0,35.0,3,1,1.0,0.0,0,1,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0
35000,4,15.0,42.0,1,1,1.0,1.0,1,0,0,0,4.4,165.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
35000,4,15.0,46.0,1,1,1.0,1.0,0,0,0,0,4.4,165.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
27000,7,15.0,30.0,1,1,1.0,1.0,0,1,0,0,3.9,87.0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0
23000,4,15.0,30.0,0,1,1.0,1.0,0,0,0,0,4.6,194.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
45000,4,34.0,74.0,2,2,1.0,1.0,0,0,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0
18000,9,15.0,23.0,0,1,1.0,1.0,0,0,0,0,4.5,152.0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
35000,4,37.0,39.5,1,1,1.0,1.0,0,0,0,2,4.1,36.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0
16000,9,15.0,22.0,0,1,1.0,1.0,0,0,0,0,4.0,23.0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
75000,4,15.0,102.0,2,3,0.0,0.0,0,0,0,0,3.9,10.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
75000,15,15.0,250.0,4,3,1.0,1.0,1,1,0,2,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0
